Title,Abstract,Author,Aggregation_Type,Publisher,Publication_Date,Institutions,Keywords
The knowledge mapping of concentrating solar power development based on literature analysis technology,"Decreasing the levelized cost of renewable energy and improving the stability of power systems are the key requirements for realizing the sustainable growth of power production capacity. Concentrating solar power (CSP) technology with thermal energy storage can overcome the intermittent and unstable nature of solar energy, and its development is of great significance for the sustainable development of human society. In this paper, topic discovery and clustering were studied using bibliometric, social network analysis and information visualization technology based on the Web of Science database (SCI-Expanded) and the incoPat global patent database. The technology searched for papers and patents related to CSP technology to reveal the development trends of CSP technology and provide the references for related technical layout and hot spot tracking. The results show that the global output of CSP technology papers has continued to grow steadily, whereas the number of patent applications showed a significant downtrend. CSP technology, which is at the initial stage of commercialization, still needs technological breakthroughs. Technological innovation that integrates thermal engineering, control engineering, physics, chemistry, materials, and other disciplines may become an effective path for CSP technology development in the future. CSP technology research shows increasing research and development trends in high-temperature receivers, phase-change thermal energy storage, the overall performance of thermal power generation systems, and a development trend from a single technology to multi-energy complementary systems.","Chen, Qimei;Wang, Yan;Zhang, Jianhan;Wang, Zhifeng",Journal,Energies,2020-04-01,"National Science Library, Chinese Academy of Sciences;Chinese Academy of Sciences",Bibliometrics ;  Concentrating solar power ;  Domain development trend ;  Knowledge mapping ;  Renewable energy
Signals and Metrics Identifying Partnerships for Innovation,"The global science and technology landscape is rapidly changing. In an environment where collaboration is necessary for scientific and technological innovation, it is nonetheless challenging to identify and establish relationships between international partners, especially in emerging technological fields where no country has yet demonstrated a clear advantage. This article describes a model to facilitate a quantitative assessment and ranking of national innovation potential based on the integration of established measures (e.g., patents and peer-reviewed publication counts) as well as nonobvious or subjective measures (e.g., national attitudes toward particular veins of research) to predict future performance. Such an assessment can provide a helpful step toward improving projections of scientific performance, particularly for those countries with a relatively limited footprint in the scientific landscape. Modeling can help identify and engage newcomers early in the innovation process to maximize benefits from a potential bilateral or multilateral relationship.","Linkov, Igor;Trump, Benjamin D.;Keisler, Jeffrey M.;Cegan, Jeffrey;Foran, Christy M.;Collier, Zachary A.;Lambert, James H.;Kuklja, Maija M.",Journal,IEEE Engineering Management Review,2020-04-01,"University of Massachusetts Boston;University of Virginia;University of Maryland, College Park;U.S. Army Engineer Research and Development Center;Collier Research Systems",Decision modeling ;  innovation ;  international partnerships ;  metrics
Recalibrating veterinary medicine through animal welfare science and ethics for the 2020s,"This article emphasizes the importance of educating veterinarians and veterinary students in animal welfare science and veterinary ethics, so that they can ably advance pertinent scientific knowledge and promote ethical thinking as trusted animal advocates in the 2020s. In light of this public expectation, a number of challenges are raised for veterinarians and the veterinary profession. These challenges involve: (1) re-envisioning the nature of disease treatment that goes beyond traditional conceptions of health or clinical matters, and which include animal welfare; (2) re-imagining disease prevention at the intersection of animal-human-ecosystem health; (3) developing core competencies in animal welfare science and ethics in order to provide professional leadership in animal welfare; and (4) taking a more active role in the development of novel networked devices, monitoring technologies and automated animal welfare solutions, and understanding their effects on the welfare of animals, human-animal relationships, and the veterinary profession in general. What should leading discourses and innovation regarding animal welfare look like for the veterinary profession in the 2020s? This essay considers four main challenges into which veterinarians are increasingly being drawn, as they respond to increasing public expectation for them to be scientific and moral authorities in animal welfare in addition to their traditional role as trusted health experts. They include: (1) to go beyond traditional conceptions of health by adopting a holistic view that also considers animal welfare, not only disease treatment; (2) to reimagine their professional duties when it comes to disease prevention at the intersection of animal-human-ecosystem health; (3) to develop core competencies/proficiency in animal welfare science and ethics in order to navigate discourses concerning competing priorities and socio-political ideologies and to provide professional leadership in animal welfare; (4) to provide feedback on novel networked devices, monitoring technologies and automated animal welfare solutions and their impact on animals' welfare. To competently navigate the intricacies of the socio-political and connected world as trusted authorities and conduits for innovation in and through animal welfare, veterinarians and veterinary students are encouraged to: (a) develop core competencies in veterinary ethics, animal welfare science and deliberative capacities that are well-informed by current multidisciplinary frameworks, such as One Health; (b) engage interested parties in more effective collaboration and ethical decision-making in order to address animal welfare related concerns within their immediate sphere of influence (e.g., in a given community); and (c) participate in the process of engineering and technological design that incorporates animals' welfare data (such as their preferences) for real-time animal monitoring through adding animal scientific and values-aware evidence in information technology systems. In order to tackle these challenges, four pillars are suggested to help guide veterinarians and the veterinary profession. They are: Collaboration, Critical Engagement, Centeredness on Research, and Continuous Self-Critique.","De Paula Vieira, Andreia;Anthony, Raymond",Journal,Animals,2020-04-01,Universidade Positivo;University of Alaska Anchorage,Animal health ;  Animal welfare ;  One health ;  Veterinary education ;  Veterinary ethics ;  Welfare technology and systems
Evaluation of Technological Innovation Capability in China's Provinces Based on Structural Equation,"Selecting indicators from the three dimensions of innovation environment, innovation investment and innovation output, an evaluation index system for technological innovation capability was constructed. Aiming at the problem that the index system is characterized by hierarchical structures and has existing correlations, a SEM-G evaluation model was proposed for the indirect importance of the fusion index, and the technological innovation capability of 30 provinces in China from 2009 to 2017 was evaluated and analyzed. It was found that the technological innovation capability of 30 provinces in China is relatively weak, and the development of technological innovation capability in most provinces is insufficient. The level gap between innovation environment, innovation investment and innovation output is significant, and the balance between different innovation elements is low. On this basis, corresponding suggestions were given.","Chen, Yang;Yi, Ping Tao;Li, Wei Wei",Journal,Dongbei Daxue Xuebao/Journal of Northeastern University,2020-04-01,"School of Business Administration, Northeastern University",Comprehensive evaluation ;  Innovation capacity ;  Innovation evaluation ;  Order relation analysis ;  Structural equation
"A literature review of disruptive innovation: What it is, how it works and where it goes","The disruptive innovation theory, proposed and developed by Christensen over 20 years ago, has been widely discussed and applied. However, there are still serious misunderstanding and misusing of the concept and connotation of disruptive innovation. Doubts about its practical significance and predictability also remain. In this paper, we attempt to further clarify the concept and emphasize its important role in guidance in practices through reviewing relevant literatures published in SSCI journals. Furthermore, we propose a multilevel theoretical framework to examine the influence factors of disruptive innovation by integrating various research results. We also provide suggestions and implications for future research.","Si, Steven;Chen, Hui",Journal,Journal of Engineering and Technology Management - JET-M,2020-04-01,"School of Management, Zhejiang University;Bloomsburg University",Basic concept ;  Disruptive innovation ;  Influence factors ;  Practical significance ;  Predictability
"Soft, Implantable Bioelectronic Interfaces for Translational Research","The convergence of materials science, electronics, and biology, namely bioelectronic interfaces, leads novel and precise communication with biological tissue, particularly with the nervous system. However, the translation of lab-based innovation toward clinical use calls for further advances in materials, manufacturing and characterization paradigms, and design rules. Herein, a translational framework engineered to accelerate the deployment of microfabricated interfaces for translational research is proposed and applied to the soft neurotechnology called electronic dura mater, e-dura. Anatomy, implant function, and surgical procedure guide the system design. A high-yield, silicone-on-silicon wafer process is developed to ensure reproducible characteristics of the electrodes. A biomimetic multimodal platform that replicates surgical insertion in an anatomy-based model applies physiological movement, emulates therapeutic use of the electrodes, and enables advanced validation and rapid optimization in vitro of the implants. Functionality of scaled e-dura is confirmed in nonhuman primates, where epidural neuromodulation of the spinal cord activates selective groups of muscles in the upper limbs with unmet precision. Performance stability is controlled over 6 weeks in vivo. The synergistic steps of design, fabrication, and biomimetic in vitro validation and in vivo evaluation in translational animal models are of general applicability and answer needs in multiple bioelectronic designs and medical technologies.","Schiavone, Giuseppe;Fallegger, Florian;Kang, Xiaoyang;Barra, Beatrice;Vachicouras, Nicolas;Roussinova, Evgenia;Furfaro, Ivan;Jiguet, Sébastien;Seáñez, Ismael;Borgognon, Simon;Rowald, Andreas;Li, Qin;Qin, Chuan;Bézard, Erwan;Bloch, Jocelyne;Courtine, Grégoire;Capogrosso, Marco;Lacour, Stéphanie P.",Journal,Advanced Materials,2020-04-01,"Motac Neuroscience;Institute of Laboratory Animal Sciences, Chinese Academy of Medical Sciences & Peking Union Medical College;Institut des Maladies Neurodégénératives;Université de Bordeaux;École Polytechnique Fédérale de Lausanne;University of Fribourg;Centre Hospitalier Universitaire Vaudois;University of Pittsburgh School of Medicine",biomimetic materials ;  multimodal characterization ;  neural implants ;  soft electrodes
Adapting Gerontechnological Development to Hospitalized Frail Older People: Implementation of the ALLEGRO Hospital-Based Geriatric Living Lab,"Gerontechnology aims at improving the functioning of older people and their carers in their daily lives as well as improving gerontological practices. To promote gerontechnology innovation in the hospital and bridge the gap between gerontechnology developers and hospitalized frail older patients, our objective was to create and implement a hospital-based geriatric living lab. We designed a hospital-based living lab, providing reflexive workshops bringing around the table gerontechnology users and developers, supplemented with an experimental hospital room receiving both the users and the devices to be tested. Three different types of users were distinguished: seriously ill older inpatients, professional hospital caregivers, and informal carers. Three different kinds of devices were also distinguished: prototypes under development, new services and/or care organizations, and new uses. Finally, we were able to open in 2018 the Angers Living Lab En GéRiatrie hOspitalière (ALLEGRO) hospital-based geriatric living lab. ALLEGRO offers the organization of “idea incubator workshops” for users and developers, together with one “experimental hospital room” equipped with validated devices to provide reference measures used as a standard to test the diagnostic efficacy of prototypes. The room is intended to accommodate one older inpatient with severe acute organic failures. No patient selection is planned at admission, apart from consent to research. Until now, no refusal to participate in a study was noted. In conclusion, we offer a new and unprecedented hospital-based geriatric living lab to improve hospital care for older inpatients and to promote successful aging through gerontechnology.","Noublanche, Frédéric;Jaglin-Grimonprez, Cécile;Laignel, Laurence;Sacco, Guillaume;Allain, Philippe;Annweiler, Cédric",Journal,Journal of the American Medical Directors Association,2020-04-01,Laboratoire de Psychologie des Pays de la Loire;Robarts Research Institute;CHU Angers,Gerontechnology ;  hospital ;  innovation ;  living lab ;  older adults
"Correction to: Scandium Effect on Undercooling and Dendrite Morphology of Al-4.5 Wt Pct Cu Droplets (Metallurgical and Materials Transactions A, (2019), 50, 12, (5700-5706), 10.1007/s11661-019-05463-y)","IN the original article the Acknowledgments are incomplete. Following is the corrected text: Financial support from the Natural Sciences and Engineering Research Council of Canada (NSERC) and the Holistic Innovation in Additive Manufacturing (HIAM) Network, as well as the European Space Agency (ESA) within the frame of the NEQUISOL project is gratefully acknowledged. The authors are grateful to the Canadian Nuclear Laboratories (CNL) and the European Synchrotron Radiation Facility (ESRF) for beam time and expert support during the measurement campaigns. The assistance of Daniel Auras with morphology analysis is appreciated.","Valloton, J.;Bogno, A. A.;Henein, H.;Herlach, D. M.;Sediako, D.",Journal,Metallurgical and Materials Transactions A: Physical Metallurgy and Materials Science,2020-04-01,University of Alberta;University of British Columbia Okanagan;Deutsches Zentrum für Luft- und Raumfahrt (DLR),
Unleashing the cure: Overcoming persistent obstacles in the translation and expanded use of hematopoietic stem cell-based therapies,"Hematopoietic stem cell transplantation (HSCT) is broadly used for treating and curing hematological cancers and various disorders of the blood and immune system. However, its true therapeutic potential remains vastly constrained by significant scientific and technical hurdles that preclude expansion to new indications and limit the number of patients who could benefit from, gain access to, or financially afford the procedure. To define and overcome these challenges, the California Institute for Regenerative Medicine (CIRM) held multiple workshops related to HSCT and has subsequently invested in a new generation of approaches to address the most compelling needs of the field, including new sources of healthy and immunologically compatible hematopoietic stem cells for transplant; safe and efficient genome modification technologies for correction of inherited genetic defects and other forms of gene therapy; safer and more tractable transplantation procedures such as nongenotoxic conditioning regimens, methods to accelerate immune reconstitution and recovery of immune function, and innovations to minimize the risk of immune rejection; and other life-threatening complications from transplant. This Perspective serves to highlight these needs through examples from the recent CIRM-funded and other notable investigations, presents rationale for comprehensive, systematic, and focused strategies to unleash the full potential of HSCT, thereby enabling cures for a greatly expanded number of disorders and making HSCT feasible, accessible, and affordable to all who could benefit.","Talib, Sohel;Shepard, Kelly A.",Journal,Stem Cells Translational Medicine,2020-04-01,California Institute for Regenerative Medicine,bone marrow ;  gene therapy ;  hematopoetic stem cell transplantation ;  hematopoietic stem cells ;  immune reconstitution
Do research subsidies crowd out private R&D of large firms? Evidence from European Framework Programmes,"We evaluate whether public research subsidies are complements or substitutes to the private R&D spending of large firms. Combining data on the EC's three most recent Framework Programmes (FP6, FP7 and H2020) with data on the world's largest research companies, we use matching and difference-in-difference estimation to compute the causal impact of subsidies on private R&D spending. While, on average, subsidies have not led to increased private research budgets, we identify policy-relevant heterogeneities, finding that subsidies increased own R&D for smaller firms and projects as well as more R&D-intensive firms. We also find that Horizon 2020 successfully stimulated firms’ private R&D spending, while its predecessors did not.","Szücs, Florian",Journal,Research Policy,2020-04-01,WU Vienna University of Economics and Business,Crowd out ;  FP6 ;  FP7 ;  H2020 ;  Innovation ;  Research subsidies
Status of research and development of learning-based approaches in nuclear science and engineering: A review,"Nuclear technology industries have increased their interest in using data-driven methods to improve safety, reliability, and availability of assets. To do so, it is important to understand the fundamentals between the disciplines to effectively develop and deploy such systems. This survey presents an overview of the fundamentals of artificial intelligence and the state of development of learning-based methods in nuclear science and engineering to identify the risks and opportunities of applying such methods to nuclear applications. This paper focuses on applications related to three key subareas related to safety and decision-making. These are reactor health and monitoring, radiation detection, and optimization. The principles of learning-based methods in these applications are explained and recent studies are explored. Furthermore, as these methods have become more practical during the past decade, it is foreseen that the popularity of learning-based methods in nuclear science and technology will increase; consequently, understanding the benefits and barriers of implementing such methodologies can help create better research plans, and identify project risks and opportunities.","Gomez-Fernandez, Mario;Higley, Kathryn;Tokuhiro, Akira;Welter, Kent;Wong, Weng Keen;Yang, Haori",Journal,Nuclear Engineering and Design,2020-04-01,"College of Engineering;Ontario Tech University;NuScale Power, LLC",Advanced technologies ;  Artificial monitoring and controls ;  Decision-making ;  Human-machine symbiosis ;  Innovation ;  Machine learning ;  Nuclear science ;  Robust artificial intelligence
Analyzing influencing factors of green transformation in China's manufacturing industry under environmental regulation: A structural equation model,"The promotion of the green transformation of the manufacturing industry has become the main means to achieve the dual goals of environmental protection and economic growth. Environmental regulation, as an environment governance tool, exerts an important impact on the green transformation of the manufacturing industry. Therefore, this paper focused on the influencing factors of green transformation of the manufacturing industry under environmental regulation. Based on survey data of 500 Chinese manufacturing enterprises (2017), the influencing factors of green transformation were studied by developing a targeted structural equation model. The main conclusions showed that (1) human capital, financing ability, technology innovation, and government behavior all exerted significant positive impact on green transformation performance in the manufacturing industry. (2) Environmental regulation, as a moderating variable, positively affected the green transformation in the manufacturing industry by acting on technology innovation and governmental behavior; however, it decreased the positive impact of financing ability on green transformation. (3) Environmental regulation was a reversal mechanism, which affected green transformation by influencing financing capacity, technology innovation, and governmental behavior of manufacturing enterprises. The study suggested that the government should consider the positive impact of these influencing factors, and design appropriate environmental regulation policies to promote the green transformation in the manufacturing industry to achieve economic green growth.","Zhai, Xueqi;An, Yunfei",Journal,Journal of Cleaner Production,2020-04-01,Henan University of Economics and Law;Nanjing University of Aeronautics and Astronautics,Environmental regulation ;  Influencing factors of green transformation ;  Manufacturing industry ;  Structural equation model
Should nursing be considered a STEM profession?,"Background: The National Science and Technology Council developed a 5-year plan in 2013 to ensure that science, technology, engineering, and mathematics (STEM) experienced sustained growth within the United States (US). Nursing is comprised of multiple sciences that include chemistry, physics, biology, microbiology, anatomy and physiology, pharmacology, and the social and behavioral sciences of sociology, developmental lifespan psychology, and psychology. Science, technology, engineering, and math constitute the traditional STEM acronym. Nursing programs graduate nurses with both the rigorous academic coursework and diverse clinical skills necessary to provide patient care. These skills employed by nurses in the clinical setting can serve as the basis for the inclusion of the nursing profession as a STEM-designated profession by the federal government and educational institutions within the US. Problem: Currently, the US government does not acknowledge the profession of nursing as a STEM-designated profession. Acknowledgment of nursing as a STEM profession could potentially make more funding available for nursing education within the US and address nursing shortages both in clinical and academic settings. As well as position professional nurses for careers not only within the health sector but that of business and industry because of nurses’ STEM knowledge. Hence, enhancing the growth of STEM within the US and creating global market economic competitiveness with new innovation development. Approach: In the practice of nursing, nurses apply the sciences, math, and innovative technology in the assessments, diagnoses, and planning of patients’ care. Nurses implement scientifically-based interventions to treat illness and sustain human life and to ultimately evaluate the outcomes of the care provided to patients. Outcomes: Methodologies of evaluation of outcomes of patient care status post nursing interventions (ie, administration of intravenous antibiotics to treat pneumonia) are based upon rationales that have been derived from evidenced-based practice and nursing research; both originating from applied STEM knowledge. Conclusion: The formal designation by the US federal government, for nursing to be recognized as a STEM profession, can increase funding to the nursing profession and enhance the diversity of employment opportunities for nurses in industry and business. Thereby potentially decreasing nursing shortages and bringing national and worldwide recognition to nursing in both academia, industry, business, and clinical settings, as a profession contributing to the science of improvement of the health of all people through STEM knowledge.","Green, Cheryl;John, Lori",Journal,Nursing Forum,2020-04-01,Southern Connecticut State University,education ;  health care ;  inclusion ;  innovation ;  nursing ;  STEAM ;  STEM
AMICAI: A Method Based on Risk Analysis to Integrate Responsible Research and Innovation into the Work of Research and Innovation Practitioners,"The integration of ethics into the day-to-day work of research and innovation (R&I) is an important but difficult challenge. However, with the Aachen method for identification, classification and risk analysis of innovation-based problems (AMICAI) an approach from an engineering perspective is presented that enables the integration of ethical, legal and social implications into the day-to-day work of R&I practitioners. AMICAI appears in particular capable of providing a procedural guidance for R&I practitioners based on a method established in engineering science, breaking down the object of consideration into partial aspects and prioritizing the innovation-based problems in dependence of potential risk. This enables the user to apply AMICAI continuously during all stages of the research and development (R&D) process and to analyze and choose between certain sociotechnical alternatives. In this way, problems that affect ethical, legal, and social aspects can be understood, reflected and considered in the mostly technically focused R&D process. The paper gives a general guidance about AMICAI by describing principles and assumptions, providing the steps of analysis and application aids, giving an example application, explaining the necessary adjustments of AMICAI compared to the methodical basis of failure mode, effects, and criticality analysis and discussing the advantages and limits. AMICAI’s simple applications can stimulate interdisciplinary cooperation in the R&D process and be a starting point for the development of an “open RRI risk analysis platform” allowing society to evaluate innovation-based problems.","Brandl, Christopher;Wille, Matthias;Nelles, Jochen;Rasche, Peter;Schäfer, Katharina;Flemisch, Frank O.;Frenz, Martin;Nitsch, Verena;Mertens, Alexander",Journal,Science and Engineering Ethics,2020-04-01,Rheinisch-Westfälische Technische Hochschule Aachen,ELSA ;  ELSI ;  Risk analysis ;  RRI ;  Technology assessment
Technology before engineering: How James Bond films mediate between fiction and reality in the portrayal of innovation,"Imaginary technical devices and machinery portrayed in the James Bond films are known to have inspired real innovation activities. This paper investigates the dynamics of cultural entrepreneurship behind this phenomenon. It presents a hermeneutic analysis of the James Bond film series which identifies various patterns in the portrayal of technology which create labels and vocabularies for innovation activities and cognitive legitimacy for their implementation. These patterns have little in common with systematic approaches known from industrial research and development. They are instead related to general strategies of sense-making among users, which neglect practical issues in engineering. Drawing on Suvin's concept of the novum, the paper describes this as a transformational approach to innovation, which is less interested in the actual characteristics of a new artefact, but rather its function as an enabler for change.","Fritzsche, Albrecht;Dürrbeck, Konrad",Journal,Technovation,2020-04-01,Fraunhofer Institute for Integrated Circuits IIS;Friedrich-Alexander-Universität Erlangen-Nürnberg,Cultural entrepreneurship ;  Film ;  James Bond ;  Novum ;  Objective hermeneutics
The more funding the better? The moderating role of knowledge stock on the effects of different government-funded research projects on firm innovation in Chinese cultural and creative industries,"Based on prior research, this study attempts to examine how effectively government-funded research projects (GFPs) can facilitate firm innovation in the cultural and creative industry (CCI), as well as the internal organizational contingency associated with the effects of GFPs. Specifically, this paper differentiates two types of GFP – central-government-funded projects (CGFPs) and local-government-funded research projects (LGFPs) – and explore how effectively the two types of GFP affect two types of firm innovation, i.e., radical innovation and incremental innovation. Based on an empirical study of the panel data of Chinese innovative firms related to the CCI, this paper finds that CGFPs have an inverted U-shaped effect on both firms’ radical innovation and incremental innovation in the CCI, while LGFPs have an inverted U-shaped effect on firms’ incremental innovation, but they have no significant effects on firms’ radical innovation. The effects of both CGFPs and LGFPs are moderated by firms’ knowledge stock.","Zhou, Jianghua;Li, Jizhen;Jiao, Hao;Qiu, Hang;Liu, Zixu",Journal,Technovation,2020-04-01,Tsinghua University School of Economics and Management;Beijing Normal University,Cultural and creative industries ;  Government-funded project ;  Incremental innovation ;  Knowledge stock ;  Radical innovation
Collaborative modes with Cultural and Creative Industries and innovation performance: The moderating role of heterogeneous sources of knowledge and absorptive capacity,"Organizations can no longer be isolated entities in the current dynamic competitive environment but tend to establish alliances and networks with external parties. Recently, research has suggested that organizations develop collaborative modes with Cultural and Creative Industries (CCIs) to acquire and combine Heterogeneous Sources of Knowledge (HSK) within their organizational environment. Innovation thus becomes increasingly generated by a cross-process involving a diverse set of industries. Nevertheless, few studies have assessed how knowledge from distant industries, such as CCIs, can affect firms’ innovation performance. Accordingly, this empirical research on a sample of 187 firms evaluates whether formal and informal collaboration modes with CCIs affect innovation performance. Moreover, it assesses the moderating role of both HSK and absorptive capacity. In particular, it aims to answer the following questions. What are the effects of collaboration modes with CCIs on firms’ innovation performance? What are the differences (in terms of effects) between Formal Collaboration Modes (FCMs) and Informal Collaboration Modes (ICMs) with CCIs on firms’ innovation performance? Do heterogeneity of knowledge sources and absorptive capacity increase the possibility of benefiting from FCMs and ICMs with CCIs in terms of innovation performance? The results contribute to the theory indicating that HSK are important to benefit from knowledge from CCIs, while absorptive capacity does not fulfil the same role.","Santoro, Gabriele;Bresciani, Stefano;Papa, Armando",Journal,Technovation,2020-04-01,Università degli Studi di Torino,Absorptive capacity ;  Cross-innovation ;  Cultural and Creative Industries ;  Formal Collaboration Modes ;  Heterogeneous Sources of Knowledge ;  Informal Collaboration Modes
Factors of university–industry collaboration affecting university innovation performance,"The rapid development of technology and knowledge-based economies has drawn attention to the linkage between academic institutions and private industries. Universities are a major source of knowledge creation; different industries are increasingly recognizing the importance of scientific knowledge creation and seeking alliances with universities to not only enhance their knowledge base but also gain a competitive advantage. To facilitate university–industry collaborations (UICs), financial support from governments and industries is necessary for resource allocation. This study investigates the effects of UIC funding on universities’ technology innovation performance in Taiwan. The Taiwanese government has implemented a variety of policies and programs to enhance the research innovation capability of universities and bridge the gap between academic research and industrial application. Three fundamental factors of UIC environments within universities—namely, management mechanism, innovation climate, and reward system—are identified as critical antecedents of UIC funding and universities’ technology innovation performance. The results reveal that UIC funding is directly instrumental to universities’ technology innovation. The UIC management mechanism and innovation climate within universities support diverse UIC funding. In addition, mechanism incentives affect directly and moderately university researchers’ involvement in and contribution to technology innovation.","Tseng, Fan Chuan;Huang, Mu Hsuan;Chen, Dar Zen",Journal,Journal of Technology Transfer,2020-04-01,National University of Tainan Taiwan;National Taiwan University,UIC funding ;  UIC management mechanism ;  UIC reward ;  Universities’ innovative climate ;  Universities’ technology innovation performance ;  University–industry collaboration
Erratum: Flexible potentiometric pH sensors for wearable systems (RSC Advances (2020) 10 (8594 8617) DOI: /10.1039/D0RA00016G),"The authors regret that the funding information was not included in the acknowledgements in the original article. The following acknowledgements should have been included: This work was supported in part by the Engineering and Physical Science Research Council (EPSRC) through Engineering Fellowship for Growth-PRINTSKIN (EP/M002527/1) and neuPRINTSKIN (EP/R029644/1) and EPSRC ORCA - Partnership Resource Fund Project MUSES (EP/R026173/1). In addition, this work received support from the European Union s Horizon 2020 Research and Innovation Programme (AQUASENSE Project) under the Marie Skłodowska-Curie grant agreement No: H2020-MSCA-ITN-2018-813680. The Royal Society of Chemistry apologises for these errors and any consequent inconvenience to authors and readers.","Manjakkal, Libu;Dervin, Saoirse;Dahiya, Ravinder",Journal,RSC Advances,2020-03-30,University of Glasgow,
Evolutionary Game Analysis of Engineering Construction Innovation and Local Government Environmental Regulation Strategy,"Recent years, with the development of China, an incessant springing up of major engineering projects. Based on the characteristics of the decentralization of local governments in China, whether there are local governments competing to set up major engineering projects at the expense of the environment in order to maintain local economic development. From the perspective of evolutionary game, this paper constructs a game model between engineering construction innovation and local government under the influence of local government's choice of different environmental regulations. Through the dynamic replication equation, the behavior selection path and evolution strategy of local government and engineering construction firms are obtained. The research results show that the strict environmental regulation of local governments and the technological innovation of engineering construction firms can achieve stability at the same time, and the conditions are effective government investment by local governments.","Yan, Xiaoming",Conference Proceeding,IOP Conference Series: Materials Science and Engineering,2020-03-30,East China University of Politics and Law,
Research on Talents Training Mode of Local Applied Undergraduate Universities under the Background of New Engineering,"With the double wave of the new industrial revolution and the new economic revolution, traditional engineering education faces unprecedented challenges. The traditional engineering training model and the cultivated talents cannot adapt well to the needs of the industrial revolution under the new situation. Under the background of new engineering construction, the development of local applied universities has ushered in tremendous development opportunities. This paper studies the talents training mode of local applied universities, and proposes the integration of deep production and education, enterprise modular practice training, and multi-faceted training mode. reform. ""Reform and Development Education First,"" China's engineering education must seize the opportunities of new industry development and new technology innovation, take into account the recent and long-term development needs of the engineering field, and vigorously promote the reform of the talent training model, thereby promoting the national and regional human capital structure. The upgrade will help transform the economic model from a traditional economy to a new economy.","Feng, Hong;Ru-Ru, Liu;Zuo, Sun;Ye-Wang, Qian",Conference Proceeding,IOP Conference Series: Materials Science and Engineering,2020-03-30,Chizhou University;Hefei University of Technology,
Critical issue mapping of Indonesian natural rubber industry based on innovation system perspectives,"The added value of Indonesian natural rubber industry is the lowest among other main natural producing countries, Malaysia and Thailand. It is necessary to overcome this problem especially based on innovation system perspectives. The objectives of this study are to map the problems of the natural rubber industry and developing alternative solutions to these problems. This study use systems approach, namely Soft System Methodology (SSM) and Strategic Assumption Surfacing and Testing (SAST), which aim is to get a complete picture (rich picture) of the problems in Indonesian rubber industry and to identify the strategic issues that become the industry priorities through sectoral innovation system approach. Based on the mapping of strategic issues, it shows that almost all indicators were in a certain planning region. Such as policy issues (general/parent policies, financing policies, price policies, tax policies for R&D and Innovation, education and training policies), Institutional Issues (formation of financial institutions and institutional arrangements), Human Resources, Industrial issues (Development of downstream industries), technology (technology development as needed), as well as financial and market problems. This implied that there were many strategic and urgent problems that must be addressed in the development of the downstream industry and the innovation system of Indonesia's natural rubber industry. It is important to highlight the interaction between innovators, intermediaries and innovation users. In addition to the interaction within the system, interactions outside the systems are also needed, such as foreign research institutions, etc. Government and financial institution support, strengthening the innovation institution and the existence of a legal direction and protection (such as the system innovation law/act) are the key factors in enhancing the innovation-based industry and increasing the industry competitiveness.","Kurnia, D.;Marimin, ;Haris, U.;Sudradjat, ",Conference Proceeding,IOP Conference Series: Earth and Environmental Science,2020-03-25,IPB University;Rubber Association of Indonesia,
Workers’ safety behaviors in the off-site manufacturing plant,"Purpose: Although research on prefabricated construction has gained increasing attention in recent years, limited efforts have been devoted to investigating safety issues in the off-site manufacture, especially workers’ behavioral intentions to work safely. Thus, research is needed to identify the motivational factors determining off-site construction workers’ safety behaviors. The purpose of this paper is to investigate workers’ safety behavior by examining the determinants of behavioral intention in the off-site manufacturing plants in China. Design/methodology/approach: Theory of planned behavior (TPB) was modified and used in this study to explain how the elements in the hypothesized model interact. Data were collected using a questionnaire. Structural equation modeling technique with partial least-squares estimation was used to analyze the data collected. Findings: The findings of this study indicated that workers’ tendency to engage in safety behavior is positively related to attitude toward the behavior, subjective norm, perceived behavioral control and behavioral habit, among which attitude toward the behavior and behavioral habit have most significant influences on safety behavior. This finding provides a better explanation on the pathways and the impacts of the crucial factors on the safety behaviors for the off-site manufacture. Originality/value: The possible innovation of this research lies in its attempt to understand the antecedents of workers’ safety behavior in the off-site construction environment, which may make original contributions to construction safety research and practice. The findings of this study contribute to the body of knowledge in TPB. Corresponding countermeasures are put forward in order to improve workers’ safety behavior in off-site construction.","Liu, Qinjun;Ye, Gui;Feng, Yingbin",Journal,"Engineering, Construction and Architectural Management",2020-03-25,Chongqing University;Western Sydney University,Construction safety ;  Construction site ;  Influencing factors ;  Off-site manufacturing plants ;  Questionnaire survey ;  Risk management ;  Safety behaviour ;  Theory of planned behaviour (TPB)
